All Players  CBS Average Projections Standard Categories,,,,,,,,,,,,,,,,,,,,,
,,,Upcoming,,,Trends,,Passing,,,,,Rushing,,,Receiving,,,,Fumbles,FPTS
Avail,Player,Opp,OVP,Bye,Rost,Start,ATT,Comp,Yds,TD,Int,Att,Yds,TD,Tar,Rec,Yds,TD,Lost,Avg,Total
FA,Chase Claypool WR | PIT ,@CIN,25,9,85,36,0,0,0,0,0,15,84,0,119,67,944,4,1,2.18,37
FA,Zach Ertz TE | ARI,KC,9,13,91,62,0,0,0,0,0,1,3,0,107,69,709,6,1,2.12,36
FA,David Njoku TE | CLE ,@CAR,13,9,24,9,0,0,0,0,0,1,1,0,70,47,623,6,0,2.12,36
FA,D.J. Chark WR | DET,PHI,3,6,8,1,0,0,0,0,0,1,8,0,82,41,603,6,0,2.12,36
FA,Michael Gallup WR | DAL ,TB,9,9,70,23,0,0,0,0,0,0,0,0,100,57,825,5,1,2.06,35
FA,T.J. Hockenson TE | DET,PHI,32,6,52,9,0,0,0,0,0,0,0,0,94,66,665,6,1,2.06,35
FA,Austin Hooper TE | TEN ,NYG,12,6,29,9,0,0,0,0,0,0,0,0,96,63,557,6,1,2.06,35
FA,Robbie Anderson WR | CAR ,CLE,6,13,37,8,0,0,0,0,0,3,24,0,117,62,664,6,1,2.06,35
FA,Logan Thomas TE | WAS ,JAC,14,14,16,2,0,0,0,0,0,1,2,0,75,51,527,6,1,2.06,35
FA,Duke Johnson RB | BUF,@LAR,10,7,20,4,0,0,0,0,0,77,400,4,27,20,191,1,1,2.06,35
FA,Randall Cobb WR | GB,@MIN,29,14,16,1,0,0,0,0,0,2,3,0,62,44,551,6,1,2.06,35
FA,Marquez Valdes-Scantling WR | KC,@ARI,32,8,45,15,0,0,0,0,0,1,5,0,99,48,791,5,0,2,34
FA,Brandon Aiyuk WR | SF ,@CHI,31,9,93,55,0,0,0,0,0,5,24,0,95,61,876,4,1,2,34
FA,Jaret Patterson RB | WAS ,JAC,22,14,19,5,0,0,0,0,0,115,468,4,17,14,103,0,2,2,34
FA,J.D. McKissic RB | WAS,JAC,22,14,46,3,0,0,0,0,0,79,373,3,65,51,419,2,1,1.94,33
FA,Brian Robinson Jr. RB | WAS,JAC,22,14,2,0,0,0,0,0,0,100,445,3,22,17,145,1,2,1.94,33
FA,Marlon Mack RB | HOU,IND,11,6,7,0,0,0,0,0,0,163,553,3,11,7,31,0,2,1.88,32
FA,Garrett Wilson WR | NYJ,BAL,26,10,2,0,0,0,0,0,0,2,11,0,79,48,853,4,2,1.88,32
FA,Kyle Pitts TE | ATL ,NO,4,14,95,68,0,0,0,0,0,0,0,0,104,64,962,3,1,1.88,32
FA,D'Onta Foreman RB | CAR ,CLE,16,13,78,37,0,0,0,0,0,130,533,3,6,5,70,0,1,1.88,32
FA,Matt Breida RB | NYG,@TEN,3,9,21,2,0,0,0,0,0,106,436,2,20,17,137,2,3,1.82,31
FA,Marquez Callaway WR | NO ,@ATL,28,14,37,8,0,0,0,0,0,0,0,0,81,46,641,5,0,1.76,30
FA,Chris Olave WR | NO ,@ATL,28,14,2,0,0,0,0,0,0,2,11,0,72,44,706,5,1,1.76,30
FA,Quintez Cephus WR | DET,PHI,3,6,2,0,0,0,0,0,0,0,0,0,53,34,468,5,0,1.76,30
FA,Jauan Jennings WR | SF,@CHI,31,9,2,1,0,0,0,0,0,0,0,0,54,34,350,5,0,1.76,30
FA,Robert Tonyan TE | GB ,@MIN,10,14,7,1,0,0,0,0,0,0,0,0,63,44,490,5,0,1.76,30
FA,Foster Moreau TE | LV,@LAC,31,6,39,19,0,0,0,0,0,0,0,0,48,32,399,5,0,1.76,30
FA,Kendrick Bourne WR | NE ,@MIA,12,10,34,7,0,0,0,0,0,10,94,0,68,52,705,5,1,1.76,30
FA,Donovan Peoples-Jones WR | CLE,@CAR,14,9,38,9,0,0,0,0,0,0,0,0,78,46,837,4,1,1.76,30
FA,Brevin Jordan TE | HOU,IND,27,6,4,1,0,0,0,0,0,0,0,0,61,43,384,5,0,1.76,30
FA,Malik Turner WR | SF,@CHI,31,9,0,0,0,0,0,0,0,0,0,0,33,24,339,5,0,1.76,30
FA,Harrison Bryant TE | CLE,@CAR,13,9,1,0,0,0,0,0,0,0,0,0,43,31,354,5,0,1.76,30
FA,Corey Davis WR | NYJ ,BAL,26,10,22,1,0,0,0,0,0,0,0,0,82,50,724,5,1,1.76,30
FA,Kenyan Drake RB | LV ,@LAC,30,6,30,2,0,0,0,0,0,99,416,3,38,29,248,1,1,1.76,30
FA,Irv Smith TE | MIN ,GB,24,7,5,1,0,0,0,0,0,0,0,0,64,47,490,5,0,1.76,30
FA,Drake London WR | ATL,NO,10,14,2,1,0,0,0,0,0,3,12,0,86,53,839,4,2,1.71,29
FA,Nick Westbrook WR | TEN,NYG,13,6,22,5,0,0,0,0,0,0,0,0,62,41,528,5,1,1.71,29
FA,Jarvis Landry WR | NO ,@ATL,28,14,74,22,0,0,0,0,0,7,32,1,91,57,644,4,1,1.71,29
FA,Taysom Hill QB | NO ,@ATL,31,14,70,30,5,3,33,0,0,27,136,2,0,24,283,3,1,1.71,29
FA,Noah Fant TE | SEA ,DEN,1,11,74,40,0,0,0,0,0,1,-1,0,88,64,685,5,1,1.71,29
FA,Hayden Hurst TE | CIN,PIT,17,10,3,0,0,0,0,0,0,0,0,0,54,41,411,5,1,1.71,29
FA,Mike Gesicki TE | MIA ,NE,11,11,77,35,0,0,0,0,0,0,0,0,114,73,829,4,1,1.71,29
FA,Albert Okwuegbunam TE | DEN ,@SEA,29,9,5,1,0,0,0,0,0,0,0,0,62,51,530,5,1,1.71,29
FA,Kenny Golladay WR | NYG ,@TEN,24,9,46,11,0,0,0,0,0,0,0,0,119,62,874,3,1,1.65,28
FA,Gerald Everett TE | LAC ,LV,30,8,37,20,0,0,0,0,0,3,15,0,92,67,650,5,2,1.65,28
FA,Samaje Perine RB | CIN ,PIT,24,10,32,8,0,0,0,0,0,100,429,2,16,13,95,1,1,1.59,27
FA,Jakobi Meyers WR | NE ,@MIA,12,10,47,9,0,0,0,0,0,1,9,0,113,75,795,4,1,1.59,27
FA,Tyler Boyd WR | CIN ,PIT,27,10,69,30,0,0,0,0,0,3,24,0,98,69,754,4,1,1.53,26
